Артикул,Товар,Категория,Подкатегория,Цена за штуку,Цена за упаковку,Цена за коробку,Кол-во в упаковке,Кол-во в коробке
33070,"Рулон для ошибори, «NAPKINS», 100% вискоза",БУМАЖНАЯ ПРОДУКЦИЯ,САЛФЕТКИ,2000,2000,24000,1,12
33032,Тряпка для мытья машины «Авто тряпка»,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",330,330,330,1,1
33293,Тряпка автомобильная в футляре,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",590,590,590,1,1
33122,Швабра-скребок для мытья окон,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",3950,3950,3950,1,1
33123,Швабра для мытья окон,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",1500,1500,1500,1,1
33124,Щетка-скрабер для чистки пола с длинной рукояткой,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",2850,2850,2850,1,1
33063,Швабра с деревянной рукояткой стандарт,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",880,880,880,1,1
33011,"Швабра МОП «Chenille» 40 см., рукоятка 120 см.",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",3580,3580,85920,1,24
33126,"Швабра с запаской 40 см., «York»",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",3280,3280,3280,1,1
33127,Швабра с железной рукояткой 40 см.,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",4500,4500,4500,1,1
33128,Швабра с железной рукояткой 40 см. 50 см.,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",3500,3500,3500,1,1
33013,"Швабра МОП 50 см., Белая нить с насадкой",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",3125,3125,156250,1,50
33129,"Швабра 60 см., с тряпкой",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",6250,6250,6250,1,1
33033,"Запаска к швабре МОП 40 см., синяя",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",940,940,940,1,1
33288,"Запаска к швабре МОП 40 см., синяя Насадка Моп 40 см., микрофибра",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",1650,1650,165000,1,100
33130,"Запаска к швабре МОП 40 см., синяя Насадка Моп 40 см., микрофибра Насадка Моп к швабре «York»",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",2000,2000,200000,1,100
33131,"Запаска к швабре МОП 40 см., синяя Насадка Моп 40 см., микрофибра Насадка Моп к швабре «York» Насадка Моп 50 см., микрофибра",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",1400,1400,140000,1,100
33132,"Запаска к швабре МОП 40 см., синяя Насадка Моп 40 см., микрофибра Насадка Моп к швабре «York» Насадка Моп 50 см., микрофибра Насадка Моп 60 см.",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",2400,2400,240000,1,100
33012,"Запаска к швабре МОП «Chenille» 40 см., Белая нить",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",1280,1280,128000,1,100
33014,"Запаска к швабре МОП «Chenille» 40 см., Белая нить Запаска к швабре МОП «Chenille» 50 см., Белая нить",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",1500,1500,150000,1,100
33283,"Запаска к швабре МОП 50 см., Белая нить",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",1650,1650,1650,1,1
33134,"Моп 50 см., гладкий",БЕЗ КАТЕГОРИИ,Разное,1750,1750,175000,1,100
33135,Веник,БЕЗ КАТЕГОРИИ,Разное,1200,1200,1200,1,1
33250,Веник берёза,БЕЗ КАТЕГОРИИ,Разное,1000,1000,1000,1,1
33251,Веник пихтовый,БЕЗ КАТЕГОРИИ,Разное,2200,2200,2200,1,1
33071,Веник с совком,БЕЗ КАТЕГОРИИ,Разное,900,900,18000,1,20
33137,Веник совок с железной рукояткой,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",2500,2500,25000,1,10
33261,Веник пластиковый,БЕЗ КАТЕГОРИИ,Разное,2250,2250,2250,1,1
33138,Совок с щеткой металлический,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",4500,4500,4500,1,1
33139,Совок щетка,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",1500,1500,1500,1,1
33140,Совок для мусора «Пыльдозер»,ПАКЕТЫ,МУСОРНЫЕ МЕШКИ,500,500,500,1,1
33034,Щетка для чистки ковров (утюжок),ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",200,200,48000,1,240
33141,Ершик «Alrosa» круглый,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",1500,1500,1500,1,1
33142,"Ершик для унитаза с подставкой, метал., хром.",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",7500,7500,7500,1,1
33143,"Ершик для унитаза с подставкой, метал., черный",ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",3900,3900,3900,1,1
33059,Вантуз для раковины и унитаза,БЕЗ КАТЕГОРИИ,Разное,1000,1000,50000,1,50
33064,"Каустическая сода, 1 кг., для очистки труб",БЕЗ КАТЕГОРИИ,Разное,2000,2000,24000,1,12
33144,«Потхан» 600 гр. Для устранения засоров в канализационных и сточных трубах,БЕЗ КАТЕГОРИИ,Разное,2000,2000,20000,1,10
33145,Карандаш для чистки утюга,БЕЗ КАТЕГОРИИ,Разное,350,350,11200,1,32
33146,"Борная кислота. Используется как антисептик, против тараканов и муравьёв, средство для ухода за растениями",ДЛЯ УБОРКИ И ГИГИЕНЫ,МОЮЩИЕ СРЕДСТВА,5650,5650,1130000,1,200
33147,Борные шарики от муравьев и тараканов,БЕЗ КАТЕГОРИИ,Разное,750,750,750,1,1
33148,Дихлофос от насекомых,БЕЗ КАТЕГОРИИ,Разное,650,650,650,1,1
33249,Раптор от комаров,БЕЗ КАТЕГОРИИ,Разное,2200,2200,2200,1,1
33149,Дуст от бытовых насекомых «Чистый дом»,БЕЗ КАТЕГОРИИ,Разное,350,350,2100,1,6
33150,Жидкое средство от тараканов,ДЛЯ УБОРКИ И ГИГИЕНЫ,МОЮЩИЕ СРЕДСТВА,400,400,400,1,1
33151,Клей от мышей,БЕЗ КАТЕГОРИИ,Разное,300,300,300,1,1
33152,Яд от мышей,БЕЗ КАТЕГОРИИ,Разное,600,600,600,1,1
33153,Клейкая лента от мух,ДЛЯ ВЫПЕЧКИ,ЛЕНТЫ И ШПАГАТЫ,55,55,55,1,1
33154,Насадка для газа баллона с поджигом,БЕЗ КАТЕГОРИИ,Разное,1000,1000,10000,1,10
33083,Газ в баллончике «Нова»,БЕЗ КАТЕГОРИИ,Разное,440,440,10560,1,24
33084,Горелка газовая с поджигом,БЕЗ КАТЕГОРИИ,Разное,1600,1600,1600,1,1
33291,Спички,БЕЗ КАТЕГОРИИ,Разное,130,130,130,1,1
33155,Зажигалка,БЕЗ КАТЕГОРИИ,Разное,500,500,500,1,1
33280,Зажигалка BIC,БЕЗ КАТЕГОРИИ,Разное,1280,64000,1280,50,1
33085,"Горючее для мармитов, 185 мл.",БАРНЫЕ АКСЕССУАРЫ,СВЕЧИ И ГОРЮЧЕЕ ДЛЯ МАРМИТОВ,575,575,41400,1,72
33241,Клей два компонента,БЕЗ КАТЕГОРИИ,Разное,1800,1800,1800,1,1
3315601,Уголь древесный «Максимальный размах» 3 кг,БЕЗ КАТЕГОРИИ,Разное,1410,1410,141000,1,100
3315602,5 кг,БЕЗ КАТЕГОРИИ,Разное,2140,2140,2140,1,1
33156,8 кг,БЕЗ КАТЕГОРИИ,Разное,3100,3100,3100,1,1
33157,Мусорная корзина,ПАКЕТЫ,МУСОРНЫЕ МЕШКИ,750,750,750,1,1
33254,Мусорное ведро корзина,ОДНОРАЗОВАЯ УПАКОВКА,ВЕДРА И БУТЫЛКИ,1950,1950,1950,1,1
33158,Ведро пластиковое 10 л.,ОДНОРАЗОВАЯ УПАКОВКА,ВЕДРА И БУТЫЛКИ,900,900,900,1,1
33159,Ведро пластиковое 10 л. Ведро Аква 10 л. + крышка,ОДНОРАЗОВАЯ УПАКОВКА,ВЕДРА И БУТЫЛКИ,910,910,9100,1,10
33161,Ведро строительное 20 л.,ОДНОРАЗОВАЯ УПАКОВКА,ВЕДРА И БУТЫЛКИ,1600,1600,1600,1,1
33160,Ведро 12 л.,ОДНОРАЗОВАЯ УПАКОВКА,ВЕДРА И БУТЫЛКИ,1000,1000,1000,1,1
33256,Ведро 16 л.,ОДНОРАЗОВАЯ УПАКОВКА,ВЕДРА И БУТЫЛКИ,1380,1380,1380,1,1
33162,Ведро 40 л.,ОДНОРАЗОВАЯ УПАКОВКА,ВЕДРА И БУТЫЛКИ,5000,5000,5000,1,1
33258,Ведро железное,ОДНОРАЗОВАЯ УПАКОВКА,ВЕДРА И БУТЫЛКИ,1900,1900,1900,1,1
33163,Ковш,БЕЗ КАТЕГОРИИ,Разное,500,500,500,1,1
33296,Контейнер для хранения продуктов 1.2 л.,ОДНОРАЗОВАЯ УПАКОВКА,ПЛАСТИКОВЫЕ КОНТЕЙНЕРЫ,750,750,750,1,1
33164,Контейнер для хранения продуктов 1.2 л. 2.5 л.,ОДНОРАЗОВАЯ УПАКОВКА,ПЛАСТИКОВЫЕ КОНТЕЙНЕРЫ,1750,1750,1750,1,1
33242,Контейнер для хранения продуктов 1.2 л. 2.5 л. 4.5 л.,ОДНОРАЗОВАЯ УПАКОВКА,ПЛАСТИКОВЫЕ КОНТЕЙНЕРЫ,2250,2250,2250,1,1
33165,Контейнер для хранения продуктов 1.2 л. 2.5 л. 4.5 л. 7.5 л.,ОДНОРАЗОВАЯ УПАКОВКА,ПЛАСТИКОВЫЕ КОНТЕЙНЕРЫ,2900,2900,2900,1,1
33166,Контейнер для хранения продуктов большой,ОДНОРАЗОВАЯ УПАКОВКА,ПЛАСТИКОВЫЕ КОНТЕЙНЕРЫ,7500,7500,7500,1,1
33167,"Контейнер пластиковый Размер: 235*375*550 мм., 30 л.",ОДНОРАЗОВАЯ УПАКОВКА,ПЛАСТИКОВЫЕ КОНТЕЙНЕРЫ,4700,4700,4700,1,1
33266,"Контейнер пластиковый Размер: 235*375*550 мм., 30 л. 50 л.",ОДНОРАЗОВАЯ УПАКОВКА,ПЛАСТИКОВЫЕ КОНТЕЙНЕРЫ,9000,9000,9000,1,1
33168,"Контейнер пластиковый Размер: 235*375*550 мм., 30 л. 50 л. 570*420*320 мм., 60 л.",ОДНОРАЗОВАЯ УПАКОВКА,ПЛАСТИКОВЫЕ КОНТЕЙНЕРЫ,7500,7500,7500,1,1
33169,Бак 40 л.,БЕЗ КАТЕГОРИИ,Разное,4500,4500,4500,1,1
33170,"Мусорный бак 90 л., с крышкой",ОДНОРАЗОВАЯ ПОСУДА,ОДНОРАЗОВЫЕ СТАКАНЫ,8350,8350,8350,1,1
33255,Мусорный бак с педалью,ПАКЕТЫ,МУСОРНЫЕ МЕШКИ,8250,8250,8250,1,1
33171,"Бак для мусора, 100 л.",ПАКЕТЫ,МУСОРНЫЕ МЕШКИ,9500,9500,9500,1,1
33281,"Бак для мусора, 110 л.",ПАКЕТЫ,МУСОРНЫЕ МЕШКИ,10150,10150,10150,1,1
33172,"Бак для мусора, 120 л.",ПАКЕТЫ,МУСОРНЫЕ МЕШКИ,10000,10000,10000,1,1
33259,Бак мусорный 120 л с крышкой на колесах,ОДНОРАЗОВАЯ ПОСУДА,ОДНОРАЗОВЫЕ СТАКАНЫ,10500,10500,10500,1,1
33173,Мусорный бак на колесиках большой,ПАКЕТЫ,МУСОРНЫЕ МЕШКИ,37000,37000,37000,1,1
33174,"Ведро оцинкованное, 7 л.",ОДНОРАЗОВАЯ УПАКОВКА,ВЕДРА И БУТЫЛКИ,1600,1600,1600,1,1
33257,"Ведро оцинкованное, 7 л. 9 л.",ОДНОРАЗОВАЯ УПАКОВКА,ВЕДРА И БУТЫЛКИ,2500,2500,2500,1,1
33260,"Ведро оцинкованное, 7 л. 9 л. 12 л.",ОДНОРАЗОВАЯ УПАКОВКА,ВЕДРА И БУТЫЛКИ,1880,1880,1880,1,1
33175,Кувшин Кумган,БЕЗ КАТЕГОРИИ,Разное,500,500,500,1,1
33176,Коврик для входной группы,БЕЗ КАТЕГОРИИ,Разное,5000,5000,5000,1,1
33177,Коврик для писсуара,БЕЗ КАТЕГОРИИ,Разное,1070,1070,1070,1,1
33178,Лопата для снега,БЕЗ КАТЕГОРИИ,Разное,5400,5400,5400,1,1
33179,Нарзанник,БЕЗ КАТЕГОРИИ,Разное,880,880,880,1,1
33079,Ролик для чистки одежды,РАСХОДНИКИ,ЧЕКОВЫЕ ЛЕНТЫ,430,430,430,1,1
33045,Губка для ухода за обувью и изделиями из кожи,ДЛЯ УБОРКИ И ГИГИЕНЫ,"ГУБКИ, ТРЯПКИ, ШВАБРЫ",650,650,9750,1,15
33180,Кусачка для ногтей,БЕЗ КАТЕГОРИИ,Разное,200,200,200,1,1
33181,Мыльница,БЕЗ КАТЕГОРИИ,Разное,688,688,688,1,1
33182,Тапочки одноразовые для гостиниц «Эконом»,ОДНОРАЗОВАЯ УПАКОВКА,КОНТЕЙНЕРЫ ИЗ САХАРНОГО ТРОСТНИКА,130,130,13000,1,100
34012,"Плечико для одежды, черный",БЕЗ КАТЕГОРИИ,Разное,250,2500,250,10,1
34013,Чехол для одежды,БЕЗ КАТЕГОРИИ,Разное,850,850,850,1,1
33183,Тройник,БЕЗ КАТЕГОРИИ,Разное,820,820,820,1,1
33273,"Сетевой фильтр, белый, 6г 5 м.",БЕЗ КАТЕГОРИИ,Разное,7800,7800,7800,1,1
33247,Кисть 38 см.,БЕЗ КАТЕГОРИИ,Разное,210,210,210,1,1
33184,"Удлинитель, длина шнура: 3 метра",БЕЗ КАТЕГОРИИ,Разное,1250,1250,1250,1,1
33185,"Удлинитель, длина шнура: 3 метра 5 метров",БЕЗ КАТЕГОРИИ,Разное,1880,1880,1880,1,1
33186,Лампочка 100 ВТ,БЕЗ КАТЕГОРИИ,Разное,130,130,130,1,1
33267,Лампочка 100 ВТ Лампочка 10 ВТ,БЕЗ КАТЕГОРИИ,Разное,750,750,750,1,1
33263,Лампочка 100 ВТ Лампочка 10 ВТ Лампочка 11 ВТ,БЕЗ КАТЕГОРИИ,Разное,950,950,950,1,1
33264,Лампочка 100 ВТ Лампочка 10 ВТ Лампочка 11 ВТ Лампочка 70 ВТ,БЕЗ КАТЕГОРИИ,Разное,800,800,800,1,1
33187,"Аромадиффузор 100 мл., «Аврора»",БЕЗ КАТЕГОРИИ,Разное,3250,3250,39000,1,12
33060,Освежитель воздуха «Do Re Mi»,БЕЗ КАТЕГОРИИ,Разное,1300,1300,7800,1,6
33035,Освежитель воздуха «Gold»,БЕЗ КАТЕГОРИИ,Разное,500,500,6000,1,12
33072,Освежитель воздуха «AIRWICK»,БЕЗ КАТЕГОРИИ,Разное,2250,2250,13500,1,6
33086,Освежитель воздуха «Glade»,БЕЗ КАТЕГОРИИ,Разное,1190,1190,14280,1,12
33200,Освежитель воздуха «Glade» Для диспенсера,ДЛЯ УБОРКИ И ГИГИЕНЫ,ДИСПЕНСЕРЫ И ДЕРЖАТЕЛИ,3530,3530,21180,1,6
33036,"Полироль для мебели «Chirton» 300 мл. Очищает от загрязнений и полирует поверхности, возвращая им первоначальную красоту",БЕЗ КАТЕГОРИИ,Разное,2300,2300,27600,1,12
33073,Полироль «Mebelux» 300 мл. Спрей для очистки и ухода за мебелью,БЕЗ КАТЕГОРИИ,Разное,1350,1350,16200,1,12
33286,Полироль «Mebelux» 500 мл. с антистатиком для очистки и ухода за мебелью,БЕЗ КАТЕГОРИИ,Разное,1300,1300,1300,1,1
33189,"«Антиграффити» 600 мл. Средство для удаления следов скотча, жвачки, резины, клея, а также граффити и маркера с различных поверхностей",БАРНЫЕ АКСЕССУАРЫ,ПАКЕТЫ ДЛЯ ЛЬДА,4720,37760,37760,8,8
33190,"Средство для чистки мебели, ковров «Ковроль», 500 мл.",ДЛЯ УБОРКИ И ГИГИЕНЫ,МОЮЩИЕ СРЕДСТВА,700,700,4200,1,6
33074,"«Vanish» для ковров. Средство для удаления пятен с ковров, обивки мебели и автомобильных кресел",ДЛЯ УБОРКИ И ГИГИЕНЫ,МОЮЩИЕ СРЕДСТВА,2630,2630,15780,1,6
33191,"Отбеливающее средство «Чистин» гель, 950 мл.",ДЛЯ УБОРКИ И ГИГИЕНЫ,МОЮЩИЕ СРЕДСТВА,1050,1050,11550,1,11
33015,"Отбеливатель «Белизна», 1 л. Производство: Россия, Волгоград",ДЛЯ УБОРКИ И ГИГИЕНЫ,МОЮЩИЕ СРЕДСТВА,570,570,9120,1,16
